year	delta	season
1822	1	s
1837	15	w
1840	15	w
1841	2	s
1841	18	w
1841	3	w
1842	1	s
1843	12	s
1843	12	s
1843	1	w
1844	15	w
1845	12	s
1846	29	w
1862	14	w
1862	15	w
1864	50	w
1864	75	s
1865	297	s
1866	3	w
1871	92	s
1873	30	w
1874	35	w
1876	5	w
1877	5	w
1878	20	w
1880	12	s
1881	12	s
1881	32	w
1883	337	s
1884	7	w
1884	10	w
