year	delta	season
1810	26	w
1828	18	w
1835	17	w
1835	18	s
1835	16	s
1836	20	s
1837	23	s
1839	10	w
1840	12	w
1847	9	s
1849	11	s
1849	47	w
1857	7	s
1866	10	s
1866	8	s
1867	7	w
1867	1	w
1867	10	w
1868	8	s
1868	9	s
1868	12	s
1868	11	w
1869	9	s
1869	10	s
1869	13	s
1869	12	s
1869	8	w
1869	8	w
1869	13	w
1870	19	w
1871	3	w
1871	2	w
1871	4	w
1871	3	w
1871	3	s
1871	2	s
1878	2	s
