year	delta	season
1809	24	s
1809	24	s
1809	26	s
1809	25	s
1809	26	s
1809	23	s
1809	26	s
1813	29	s
1819	17	s
1819	22	s
1819	20	s
1819	19	s
1828	15	s
1849	9	s
1857	7	s
1857	6	s
1857	7	s
1857	6	s
1859	6	s
1860	8	s
1885	6	w
