year	delta	season
1859	20	w
1859	21	w
1859	20	w
1867	9	s
1868	12	s
1872	1	w
1872	2	s
1872	5	s
1872	3	s
1872	3	w
1873	4	s
1873	2	s
1873	1	s
1873	3	s
1874	4	s
1874	3	s
1874	3	w
1874	3	w
1874	4	w
1875	8	w
1875	2	s
1875	2	s
1875	24	s
1879	16	w
1879	4	s
1881	4	w
1881	2	s
1881	5	s
1881	5	s
1881	1	s
1881	3	s
1881	2	w
