year	delta	season
1802	30	s
1802	28	s
1807	39	s
1810	32	s
1810	33	s
1811	25	s
1814	29	w
1814	26	w
1814	29	w
1814	25	w
1817	25	w
1817	29	s
1830	19	w
1831	10	w
1832	18	w
1837	18	w
1838	12	w
1839	14	s
1841	11	s
1841	15	s
1844	11	w
1846	11	w
1847	20	w
1847	10	w
1848	12	s
1852	8	s
1860	9	w
1871	3	s
1871	3	s
1871	7	s
1871	5	s
1871	7	s
1879	3	w
