year	delta	season
1814	22	w
1818	29	s
1834	12	s
1842	10	s
1843	12	w
1844	9	s
1844	9	s
1845	16	w
1845	14	s
1845	16	s
1845	14	s
1845	16	w
1848	10	s
1848	8	s
1848	9	w
1848	8	w
1849	9	s
1849	8	s
1849	16	w
1851	18	w
1853	5	s
1853	12	s
1853	8	s
1855	6	s
1855	7	w
1855	10	w
1856	6	s
1857	9	w
1857	9	s
1861	10	w
1863	7	s
1863	6	s
1865	6	s
1866	9	s
1867	5	w
1867	6	w
1867	5	s
1870	1	s
1873	2	w
1873	7	w
1874	12	w
1874	3	w
1874	7	w
1874	6	w
1874	5	w
1874	9	w
1879	6	w
1881	4	s
1881	2	s
1883	4	s
1887	2	s
