year	delta
1803	44
1803	35
1803	50
1803	40
1804	37
1804	43
1804	42
1804	50
1804	41
1804	44
1804	40
1805	40
1805	43
1805	44
1805	40
1805	40
1805	37
1805	34
1805	39
1805	40
1805	36
1805	37
1805	36
1805	36
1805	36
1805	39
1805	36
1805	39
1805	36
1806	44
1806	37
1806	37
1806	37
1806	48
1806	75
1807	47
1807	44
1807	40
1807	43
1808	40
1808	35
1808	37
1808	41
1808	37
1808	35
1808	48
1808	42
1808	25
1808	32
1808	38
1808	33
1808	37
1808	33
1808	47
1808	32
1808	36
1808	35
1808	34
1809	38
1809	35
1809	39
1809	39
1809	42
1809	37
1809	34
1809	37
1809	31
1809	37
1809	95
1809	33
1809	32
1809	34
1809	38
1809	41
1809	40
1809	40
1809	36
1810	42
1810	37
1810	41
1810	40
1810	39
1810	38
1810	47
1810	44
1810	41
1810	49
1810	42
1810	43
1811	53
1811	46
1811	56
1811	41
1811	35
1811	39
1811	66
1811	72
1814	54
1814	55
1814	54
1814	35
1814	37
1814	36
1814	37
1814	42
1814	36
1814	48
1814	34
1814	40
1814	41
1814	41
1814	38
1814	48
1814	34
1814	34
1814	36
1815	38
1815	38
1815	51
1815	46
1815	41
1815	37
1816	39
1816	35
1816	39
1816	36
1816	36
1816	35
1816	37
1816	33
1816	38
1816	33
1816	30
1816	37
1817	52
1817	37
1817	37
1817	35
1817	37
1817	51
1817	36
1817	39
1817	36
1817	41
1817	35
1817	35
1817	36
1817	40
1817	37
1817	54
1817	36
1817	39
1817	35
1817	40
1817	36
1817	37
1818	36
1818	34
1818	39
1818	36
1818	36
1818	33
1818	35
1818	32
1818	44
1818	37
1818	35
1818	35
1818	36
1818	34
1819	36
1819	36
1819	37
1819	37
1819	35
1819	34
1819	36
1819	33
1819	35
1819	38
1819	41
1819	32
1819	44
1819	34
1819	39
1819	37
1819	34
1819	31
1819	32
1819	34
1819	32
1819	32
1819	33
1819	26
1819	33
1820	34
1820	32
1820	33
1820	30
1820	31
1820	31
1820	30
1820	31
1820	33
1820	32
1820	31
1820	31
1820	35
1820	32
1820	32
1820	33
1820	29
1820	30
1820	28
1820	32
1820	30
1820	32
1820	30
1820	32
1820	32
1820	34
1820	32
1820	29
1820	32
1820	37
1820	33
1820	34
1820	34
1820	34
1820	34
1820	34
1820	34
1820	33
1820	29
1820	33
1820	34
1820	43
1820	29
1820	32
1820	34
1820	43
1820	32
1820	33
1820	30
1820	33
1820	34
1820	32
1820	34
1820	30
1820	22
1820	32
1820	33
1820	33
1820	30
1820	34
1820	33
1820	34
1820	31
1820	33
1820	36
1820	28
1820	33
1820	36
1820	32
1820	29
1820	32
1820	30
1820	28
1820	31
1820	33
1820	31
1820	33
