year	delta	season
1806	30	s
1813	33	w
1813	19	w
1848	11	s
1854	11	w
1854	6	s
1856	6	s
1857	6	s
1857	5	w
1857	4	w
1858	6	w
1858	8	s
1858	6	s
1858	7	s
1858	6	s
1858	7	w
1858	6	w
1859	7	w
1859	11	s
1859	7	w
1860	8	w
1860	7	w
1866	6	s
1866	6	w
1873	8	s
1884	5	w
1888	1	w
