year	delta
1876	1
1876	1
1876	1
1876	2
1876	1
1876	1
1876	1
1876	1
1876	1
1876	2
1876	2
1876	1
1876	1
1876	1
1876	1
1876	1
1876	1
1876	1
1876	1
1876	1
1876	1
1876	1
1876	1
1876	1
1876	2
1876	1
1876	1
1876	1
1876	2
1876	1
1876	2
1876	1
1876	1
1876	1
1876	2
1876	1
1876	1
1876	1
1876	1
1876	1
1876	1
1876	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	2
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	2
1877	1
1877	2
1877	1
1877	1
1877	2
1877	1
1877	1
1877	2
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	2
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	2
1877	1
1877	1
1877	2
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	2
1877	1
1877	1
1877	1
1877	2
1877	1
1877	1
1877	1
1877	1
1877	2
1877	1
1877	1
1877	1
1877	20
1877	1
1877	2
1877	1
1877	2
1877	1
1877	1
1877	2
1877	1
1877	1
1877	2
1877	1
1877	1
1877	1
1877	1
1877	2
1877	1
1877	1
1877	1
1877	2
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1877	2
1877	1
1877	1
1877	1
1877	1
1877	1
1877	1
1878	1
1878	1
1878	1
1878	3
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	2
1878	3
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	2
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	3
1878	1
1878	1
1878	1
1878	1
1878	1
1878	2
1878	1
1878	1
1878	1
1878	1
1878	2
1878	3
1878	1
1878	1
1878	1
1878	1
1878	1
1878	2
1878	1
1878	1
1878	2
1878	1
1878	1
1878	1
1878	2
1878	1
1878	1
1878	1
1878	2
1878	1
1878	1
1878	1
1878	2
1878	1
1878	1
1878	1
1878	2
1878	1
1878	1
1878	1
1878	2
1878	2
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	2
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	2
1878	1
1878	1
1878	1
1878	2
1878	2
1878	1
1878	1
1878	1
1878	1
1878	2
1878	1
1878	2
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	2
1878	1
1878	1
1878	2
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	3
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1878	2
1878	1
1878	1
1878	1
1878	2
1878	1
1878	1
1878	1
1878	2
1878	1
1878	1
1878	1
1878	1
1878	1
1878	1
1879	1
1879	2
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	2
1879	1
1879	1
1879	3
1879	1
1879	1
1879	1
1879	1
1879	2
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	2
1879	1
1879	2
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	2
1879	1
1879	2
1879	1
1879	1
1879	1
1879	1
1879	1
1879	2
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	2
1879	2
1879	1
1879	1
1879	2
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	2
1879	1
1879	1
1879	1
1879	1
1879	2
1879	1
1879	2
1879	1
1879	1
1879	1
1879	1
1879	2
1879	1
1879	1
1879	1
1879	1
1879	2
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	2
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	1
1879	2
1880	1
1880	1
1880	2
1880	1
1880	1
1880	1
1880	1
1880	1
1880	1
1880	1
1880	2
1880	1
1880	1
1880	1
1880	2
1880	1
1880	1
1880	1
1880	1
1880	1
1880	1
1880	1
1880	2
1880	1
1880	1
1880	1
1880	1
1880	2
1880	1
1880	1
1880	1
1880	1
1880	1
1880	2
1880	1
1880	1
1880	1
1880	1
1880	2
1880	2
1880	1
1880	1
1880	1
1880	1
1880	2
1880	1
1880	1
1880	2
1880	2
1880	1
1880	1
1880	3
1880	1
1880	2
1880	1
1880	1
1880	2
1880	1
1880	1
1880	1
1880	1
1880	1
1880	1
1880	1
1880	1
1880	1
1880	1
1880	1
1880	1
1880	1
1880	1
1880	1
1880	1
1880	1
1880	1
1880	1
1880	1
1880	1
1880	2
1880	1
1880	1
1880	2
1880	1
1880	1
1880	1
1880	1
1880	1
1880	1
1880	1
1880	2
1880	1
1880	1
1880	1
1880	1
1880	1
1880	1
1880	1
1880	1
1880	1
1880	1
1880	1
1880	2
1880	1
1880	1
1880	1
1880	2
1880	1
1880	1
1880	1
1880	1
1880	1
1880	1
1880	1
1880	1
1880	2
1880	1
1880	1
1880	1
1880	1
1880	1
1880	1
1880	1
1880	1
1880	1
1880	1
1880	1
1881	1
1881	1
1881	1
1881	1
1881	2
1881	1
1881	2
1881	1
1881	1
1881	1
1881	2
1881	1
1881	1
1881	1
1881	1
1881	3
1881	1
1881	1
1881	1
1881	1
1881	1
1883	1
1886	3
1888	1
1888	1
1888	1
