year	delta	season
1812	70	w
1815	59	s
1817	57	w
1819	54	w
1819	60	s
1820	53	w
1852	19	w
1852	30	w
1852	34	w
1853	20	s
1855	19	s
1855	19	s
1856	17	w
1857	19	w
1857	19	w
1857	19	s
1857	23	w
1859	46	w
1859	22	w
1861	20	w
1866	9	s
1868	24	w
1872	4	s
1872	6	s
1872	31	s
1872	3	w
1872	2	w
1872	1	w
1872	2	w
1873	28	w
1878	2	s
1879	2	w
1884	2	w
1884	3	w
1884	3	w
1886	23	s
1887	3	w
