year	delta	season
1813	16	s
1813	18	s
1813	16	s
1842	7	s
1842	10	s
1842	8	s
1842	9	w
1842	10	w
1844	7	w
1846	7	w
1848	6	w
1848	6	s
1848	6	w
1848	12	w
1849	9	w
1849	7	w
1851	7	s
1852	7	w
1852	7	w
1852	17	s
1853	4	s
1854	4	s
1856	6	w
1856	6	w
1856	4	w
1856	6	s
1856	6	w
1857	5	w
1857	6	s
1857	5	s
1858	4	w
1858	6	w
1858	16	w
1858	6	w
1859	7	w
1859	8	w
1859	6	w
1861	7	s
1861	11	w
1862	7	s
1862	7	s
1862	7	s
1862	10	w
1862	9	w
1863	4	w
1864	2	s
1864	8	s
1866	3	s
1867	9	s
1868	2	s
1868	10	s
1869	6	w
