year	delta
1831	12
1831	9
1831	7
1831	7
1831	8
1831	7
1831	9
1831	8
1831	13
1831	8
1831	9
1831	9
1831	13
1831	8
1831	8
1831	7
1831	13
1831	20
1831	15
1831	11
1831	8
1831	7
1831	1
1831	11
1831	7
1832	8
1832	8
1832	12
1832	20
1832	16
1832	10
1832	8
1832	13
1832	14
1832	13
1832	19
1832	12
1832	12
1832	13
1832	7
1832	19
1832	13
1832	12
1832	8
1832	13
1833	7
1833	11
1833	13
1833	11
1833	12
1833	14
1833	13
1833	8
1833	8
1833	8
1833	8
1833	8
1833	9
1833	8
1833	12
1833	9
1833	7
1833	11
1833	9
1834	7
1834	6
1834	7
1834	7
1834	6
1834	6
1834	7
1834	56
1834	7
1834	7
1834	7
1834	6
1834	6
1834	7
1834	8
1834	7
1834	9
1834	7
1834	6
1834	8
1834	6
1834	6
1834	6
1835	13
1835	9
1835	9
1835	6
1835	22
1835	6
1835	5
1835	6
1835	6
1835	10
1835	7
1835	8
1835	6
1835	17
1835	7
1835	7
1835	7
1835	8
1835	6
1835	6
1835	6
1835	6
1835	6
1835	7
1835	16
1835	6
1835	5
1835	19
1835	18
1835	9
1835	5
1836	24
1836	7
1836	5
1836	6
1836	9
1836	15
1836	18
1836	19
1836	11
1836	11
1836	13
1836	12
1836	8
1836	19
1836	17
1836	11
1836	13
1836	12
1836	6
1836	8
1836	15
1836	6
1836	8
1836	7
1836	7
1836	6
1836	24
1836	18
1836	7
1836	6
1836	6
1836	12
1836	6
1836	6
1836	6
1836	13
1836	6
1836	8
1836	13
1836	5
1836	6
1836	12
1836	7
1837	7
1837	13
1837	6
1837	18
1837	16
1837	38
1837	7
1837	13
1837	7
1837	11
1837	13
1837	6
1837	11
1837	6
1837	7
1837	10
1837	6
1837	6
1837	11
1837	6
1837	7
1837	12
1837	14
1838	6
1838	9
1838	11
1838	10
1838	26
1838	18
1838	7
1838	9
1838	11
1838	6
1838	7
1838	12
1838	38
1838	16
1838	16
1838	20
1838	13
1838	7
1838	10
1838	12
1838	5
1838	5
1838	6
1838	7
1838	7
1838	8
1838	11
1838	8
1838	5
1838	6
1838	5
1838	6
1838	12
1838	5
1838	18
1838	7
1838	11
1838	12
1838	11
1838	11
1838	12
1838	7
1838	12
1838	6
1838	12
1838	22
1838	9
1838	6
1838	15
1838	11
1838	5
1838	5
1838	9
1838	8
1838	6
1838	7
1838	6
1838	8
1838	14
1838	15
1838	11
1838	9
1838	8
1838	9
1838	12
1838	12
1838	11
1838	11
1838	10
1839	15
1839	7
1839	7
1839	12
1839	12
1839	11
1839	20
1839	20
1839	12
1839	16
1839	13
1839	11
1839	11
1839	19
1839	17
1839	10
1839	7
1839	4
1839	3
1839	8
1839	10
1839	16
