year	delta	season
1823	27	s
1861	3	w
1862	3	w
1862	3	w
1862	15	s
1862	15	w
1862	15	w
1863	16	w
1863	6	w
1863	5	s
1863	4	s
1863	9	s
1863	7	s
1863	3	s
1863	7	s
1863	7	w
1863	4	w
1864	14	s
1864	13	s
1864	9	w
1865	11	w
1865	11	w
1865	12	w
1865	9	s
1866	10	s
1866	16	s
