year	delta
1877	8
1877	2
1877	19
1878	2
1878	2
1878	3
1878	6
1878	3
1878	3
1879	3
1879	8
1879	3
1879	2
1879	2
1879	2
1880	2
1880	5
1881	7
1881	3
1881	3
1881	2
1881	5
1881	9
1881	2
1881	3
1883	4
1883	2
1883	2
1884	1
1884	1
1884	1
1884	1
1884	2
1884	7
1884	3
1884	3
1884	4
1884	6
1884	5
1884	5
1884	2
1884	3
1884	1
1884	1
1884	1
1884	1
1884	1
1884	1
1884	1
1885	5
1885	2
1885	2
1885	4
1885	2
1885	4
1885	3
1885	2
1885	2
1885	2
1886	3
1886	2
1886	1
1886	3
1886	3
1886	4
1886	12
1886	5
1886	3
1886	2
1887	5
1887	4
1887	5
1887	1
1887	1
1887	1
1887	2
1887	2
1887	2
1887	2
1887	5
1887	2
1887	1
1887	2
1887	1
1887	2
1887	1
1887	2
1887	2
1887	3
1887	2
1887	2
1887	7
1887	1
1887	1
1888	2
1888	2
1888	4
1888	2
1888	2
1888	1
1888	3
1888	10
1888	3
1888	5
