year	delta	season
1830	21	w
1832	16	w
1838	12	s
1838	12	s
1838	13	s
1838	14	s
1838	11	w
1839	9	s
1840	13	s
1846	12	w
1848	7	w
1850	9	w
1850	8	s
1850	9	w
1851	10	s
1853	6	s
1855	6	w
1855	6	s
1856	7	w
1856	6	w
1856	5	w
1856	16	w
1857	7	s
1857	5	s
1857	8	s
1859	5	s
1860	6	s
1864	2	s
1881	2	s
1883	2	w
