year	delta	season
1819	56	s
1821	54	s
1821	39	s
1821	44	s
1821	42	s
1821	50	w
1821	44	w
1821	35	w
1822	55	w
1822	31	w
1822	46	w
1822	27	w
1822	39	w
1822	53	w
1822	67	w
1822	36	s
1822	37	s
1822	36	s
1822	43	w
1823	71	w
1823	44	s
1823	55	s
1823	57	s
1823	72	s
1823	37	s
1824	41	w
1824	43	s
1824	56	s
1824	42	w
1825	51	w
1825	43	w
1825	46	w
1825	41	w
1825	47	s
1825	44	s
1825	43	s
1825	39	s
1825	46	s
1825	49	s
1825	42	s
1825	43	s
1825	38	s
1825	45	s
1825	48	s
1826	50	w
1826	50	w
1826	63	w
1826	52	w
1826	32	w
1826	31	s
1826	61	s
1826	45	s
1826	44	s
1826	44	s
1826	52	w
1827	51	s
1827	44	w
1828	39	w
1828	45	w
1828	39	w
1828	45	w
1828	60	w
1828	53	w
1828	44	w
1828	51	w
1828	42	s
1828	42	s
1828	35	s
1828	32	s
1828	38	s
1828	29	s
1828	30	s
1828	27	s
1828	40	s
1828	34	w
1828	45	w
1828	35	w
1829	38	w
1829	16	w
1829	47	w
1829	38	w
1829	30	w
1829	33	w
1829	31	s
1829	43	s
1829	35	s
1829	40	s
1830	26	s
1830	56	s
1831	34	w
1831	54	s
1837	37	w
1841	22	s
1843	37	s
1848	17	s
1849	13	s
1849	19	s
1850	43	w
1850	31	s
1850	16	s
1850	19	w
1851	11	w
1852	9	w
1852	13	w
1852	13	w
1852	12	w
1852	10	w
1853	14	s
1853	18	s
1853	8	s
1853	10	s
1853	9	w
1854	20	w
1854	9	w
1854	11	w
1854	12	s
1854	11	w
1855	17	w
1855	13	w
1856	12	w
1857	9	w
1857	22	w
1858	15	w
1858	13	w
1858	18	w
1858	14	w
1858	11	w
1859	12	w
1859	18	w
1859	6	w
1859	9	w
1859	10	w
1859	13	w
1859	10	w
1859	9	w
1859	10	w
1859	13	w
1859	11	w
1859	15	w
1859	10	w
1859	11	w
1859	12	w
1859	13	w
1859	12	w
1859	11	w
1859	12	w
1859	14	s
1859	14	s
1859	8	s
1859	17	s
1859	18	s
1859	14	w
1860	15	w
1860	16	w
1860	9	s
1860	11	s
1861	4	s
1861	4	s
1862	5	w
1862	3	w
1863	7	w
1863	2	s
1863	10	s
1864	5	w
1864	3	s
1866	7	s
1867	4	s
1867	1	s
1867	5	s
1868	3	w
1868	4	w
1869	4	w
1873	3	w
1877	3	s
