year	delta
1866	8
1866	9
1866	8
1866	10
1866	9
1867	9
1867	10
1867	11
1868	10
1868	10
1868	11
1869	10
1869	11
1869	8
1869	12
1869	12
1869	14
1869	8
1869	16
