year	delta	season
1835	21	s
1836	20	w
1837	33	w
1874	8	s
1874	3	s
1874	5	s
1874	3	s
1874	4	s
1874	3	s
1874	3	s
1874	5	s
1874	9	s
1874	3	s
1874	1	s
1874	3	s
1874	3	s
1874	2	s
1874	3	s
1874	4	w
1875	5	s
