year	delta	season
1838	12	w
1838	14	s
1838	15	w
1839	23	s
1841	12	s
1841	11	s
1841	12	s
1842	10	s
1843	12	s
1846	8	w
1846	8	s
1846	9	s
1847	8	w
1847	10	w
1849	9	w
1853	10	w
1855	9	s
1858	6	s
1858	6	s
1858	5	s
1859	6	w
1859	6	w
1859	7	w
1859	6	s
1860	7	w
1872	6	s
1872	4	w
1875	6	s
1875	1	s
1885	6	s
