year	delta
1856	6
1856	6
1856	7
1856	7
1856	6
1856	8
1856	8
1856	7
1856	9
1856	8
1856	9
1856	9
1856	8
1856	7
1856	5
1856	8
1856	6
1856	10
1857	4
1857	8
1857	9
1857	6
1857	6
1857	6
1857	8
1857	7
1857	7
1857	7
1857	11
1857	6
1857	7
1857	8
1857	6
1857	11
1857	9
1857	9
1857	9
1857	6
1857	9
1857	8
1857	7
1857	7
1857	7
1857	6
1857	7
1857	7
1857	7
1857	5
1857	6
1857	6
1857	6
1857	5
1857	7
1857	7
1857	6
1857	6
1857	6
1857	7
1857	7
1857	6
1857	7
1857	4
1857	9
1857	6
1857	6
1857	9
1857	8
1857	7
1857	6
1857	8
1857	7
1857	6
1857	7
1857	5
1857	7
1857	6
1857	6
1857	5
1857	6
1857	15
1857	7
1857	7
1857	8
1857	7
1857	6
1857	8
1857	6
1857	6
1857	8
1857	7
1857	6
1857	7
1857	7
1857	7
1857	8
1857	7
1857	7
1857	6
1857	7
1857	7
1857	7
1858	7
1858	10
1858	13
1858	6
1858	5
1858	8
1858	6
1858	8
1858	8
1858	14
1858	6
1858	10
1858	6
1858	9
1858	7
1858	10
1858	9
1858	5
1858	6
1858	6
1858	10
1858	7
1858	6
1858	7
1858	7
1858	4
1858	6
1858	10
1858	4
1858	10
1858	7
1858	8
1858	10
1858	8
1858	8
1858	6
1858	5
1858	9
1858	7
1858	7
1858	8
1858	10
1858	11
1858	11
1858	7
1858	7
1858	6
1858	11
1858	9
1858	9
1858	8
1858	10
1858	5
1858	6
1858	6
1858	8
1858	8
1858	5
1858	6
1858	7
1858	8
1858	6
1858	7
1858	10
1858	6
1858	9
1858	9
1858	8
1858	9
1858	8
1858	7
1858	9
1858	8
1858	10
1858	6
1858	12
1858	9
1858	8
1858	13
1858	7
1858	11
1858	12
1858	8
1858	7
1858	6
1858	7
1858	8
1858	9
1858	8
1858	8
1858	6
1858	11
1858	7
1858	6
1858	7
1858	11
1858	10
1858	10
1858	9
1858	9
1858	9
1858	7
1858	5
1858	4
1858	6
1858	11
1858	9
1858	8
1858	9
1858	10
1858	11
1858	7
1858	8
1858	7
1858	11
1858	11
1858	8
1858	8
1858	6
1858	10
1858	9
1858	9
1858	11
1858	9
1858	12
1858	9
1858	9
1858	6
1858	9
1858	7
1858	7
1858	8
1858	6
1858	9
1859	9
1859	8
1859	5
1859	6
1859	8
1859	11
1859	7
1859	8
1859	7
1859	7
1859	8
1859	6
1859	6
1859	7
1859	6
1859	7
1859	7
1859	6
1859	10
1859	9
1859	7
1859	14
1859	6
1859	8
1859	10
1859	7
1859	11
1859	10
1859	5
1859	6
1859	7
1859	8
1859	6
1859	5
1859	7
1859	7
1859	6
1859	5
1859	10
1859	8
1859	7
1859	7
1859	6
1859	9
1859	8
1859	6
1859	8
1859	7
1859	7
1859	6
1859	7
1859	7
1859	8
1859	5
1859	9
1859	10
1859	6
1859	6
1859	6
1859	4
1859	6
1859	11
1859	7
1859	5
1859	5
1859	8
1859	5
1859	4
1859	7
1859	10
1859	9
1859	8
1859	7
1859	4
1859	7
1859	9
1859	6
1859	4
1859	10
1859	9
1859	8
1859	6
1859	5
1859	5
1859	4
1859	7
1859	6
1859	5
1859	4
1859	8
1859	4
1859	7
1859	6
1859	7
1859	10
1859	6
1859	4
1859	7
1859	7
1859	5
1859	8
1859	6
1859	5
1859	4
1859	5
1859	4
1859	9
1859	8
1859	7
1859	4
1859	4
1859	8
1859	7
1859	9
1859	8
1859	5
1859	5
1859	11
1859	9
1859	9
