year	delta	season
1807	23	s
1807	23	s
1807	38	s
1808	23	w
1808	19	w
1813	15	w
1813	19	w
1814	17	w
1817	16	s
1819	16	s
1834	10	s
1835	11	w
1836	11	w
1836	20	s
1836	13	s
1837	14	s
1838	17	w
1838	12	w
1838	12	w
1838	12	w
1838	14	s
1839	16	s
1840	10	s
1840	15	s
1840	10	s
1840	10	s
1841	11	w
1842	18	w
1843	10	s
1843	10	s
1843	8	s
1843	13	w
1844	14	s
1844	9	s
1844	8	s
1844	16	s
1845	18	w
1845	8	w
1845	10	w
1845	8	w
1846	13	s
1846	12	s
1846	15	s
1846	8	s
1846	8	s
1846	8	s
1846	15	s
1846	9	s
1846	8	s
1846	10	s
1846	8	s
1846	18	s
1846	8	s
1846	9	w
1846	16	w
1846	9	w
1847	10	w
1847	9	w
1847	8	w
1847	7	w
1847	10	w
1847	9	w
1847	6	s
1847	8	s
1847	7	s
1847	13	w
1847	11	w
1848	14	w
1848	11	w
1848	7	w
1848	7	w
1848	8	w
1848	8	w
1848	8	w
1848	7	w
1848	6	w
1848	6	w
1848	6	w
1848	7	w
1848	7	w
1848	6	s
1848	7	s
1848	6	s
1848	6	s
1848	8	s
1848	7	s
1848	6	s
1848	7	s
1848	5	s
1848	6	s
1848	7	s
1848	8	s
1848	5	s
1848	6	s
1848	6	s
1848	9	s
1848	7	s
1848	6	s
1848	6	s
1848	6	s
1848	5	s
1848	9	s
1848	5	s
1848	8	s
1848	11	s
1848	8	s
1848	6	s
1848	5	s
1848	5	s
1848	5	s
1848	5	s
1848	8	s
1848	6	s
1848	5	s
1848	8	s
1848	5	s
1848	6	s
1848	7	s
1848	7	s
1848	6	s
1848	5	s
1848	8	w
1848	9	w
1848	6	w
1848	8	w
1849	6	w
1849	7	w
1849	9	w
1849	7	w
1849	6	w
1849	7	w
1849	8	w
1849	7	w
1849	6	w
1849	9	w
1849	6	w
1849	5	w
1849	10	w
1849	6	w
1849	6	w
1849	7	w
1849	7	w
1849	8	w
1849	6	s
1849	7	s
1849	7	s
1849	8	s
1849	6	s
1849	5	s
1849	6	s
1849	5	s
1849	6	s
1849	5	s
1849	5	s
1849	5	s
1849	5	s
1849	5	s
1849	9	s
1849	7	s
1849	5	s
1849	7	s
1849	6	s
1849	7	s
1849	6	w
1849	7	w
1849	5	w
1849	7	w
1849	8	w
1849	11	w
1849	8	w
1850	9	w
1850	8	w
1850	6	w
1850	7	w
1850	7	w
1850	7	w
1850	9	w
1850	9	w
1850	6	w
1850	8	w
1850	8	w
1850	8	w
1850	9	w
1850	7	w
1850	7	w
1850	7	w
1850	6	w
1850	7	w
1850	6	w
1850	6	w
1850	10	w
1850	9	w
1850	5	w
1850	7	w
1850	6	w
1850	8	w
1850	6	w
1850	6	s
1850	9	s
1850	7	s
1850	7	s
1850	6	s
1850	7	s
1850	8	s
1850	6	s
1850	7	s
1850	7	s
1850	5	s
1850	7	s
1850	5	s
1850	7	s
1850	6	s
1850	6	s
1850	6	s
1850	8	s
1850	5	s
1850	8	s
1850	5	s
1850	10	s
1850	5	s
1850	6	s
1850	6	s
1850	5	s
1850	6	s
1850	5	s
1850	5	s
1850	5	s
1850	6	s
1850	8	s
1850	6	s
1850	5	s
1850	6	s
1850	5	s
1850	5	s
1850	5	s
1850	6	s
1850	6	s
1850	5	s
1850	7	s
1850	5	s
1850	6	s
1850	5	s
1850	9	s
1850	6	s
1850	6	s
1850	7	s
1850	7	s
1850	6	s
1850	5	s
1850	7	s
1850	6	s
1850	9	s
1850	5	s
1850	11	s
1850	7	s
1850	5	s
1850	7	s
1850	6	s
1850	6	s
1850	5	s
1850	8	s
1850	5	s
1850	6	s
1850	7	s
1850	6	s
1850	6	s
1850	6	s
1850	6	s
1850	7	s
1850	6	w
1850	8	w
1850	7	w
1850	7	w
1850	6	w
1850	7	w
1850	6	w
1850	6	w
1850	5	w
1850	10	w
1850	9	w
1850	8	w
1851	7	w
1851	6	w
1851	5	w
1851	4	w
1851	3	w
1851	8	w
1851	5	w
1851	7	w
1851	7	w
1851	6	w
1851	7	w
1851	7	w
1851	7	w
1851	7	w
1851	5	w
1851	7	w
1851	7	w
1851	6	w
1851	7	w
1851	6	w
1851	7	w
1851	6	s
1851	5	s
1851	6	s
1851	6	s
1851	5	s
1851	5	s
1851	7	s
1851	6	s
1851	7	s
1851	16	s
1851	8	s
1851	6	s
1851	5	s
1851	7	s
1851	5	s
1851	8	s
1851	8	s
1851	7	s
1851	5	s
1851	8	s
1851	6	s
1851	8	s
1851	6	s
1851	8	s
1851	6	s
1851	5	s
1851	8	s
1851	6	s
1851	7	s
1851	7	s
1851	7	s
1851	8	w
1851	9	w
1851	6	w
1851	7	w
1851	13	w
1851	7	w
1851	10	w
1852	8	w
1852	5	w
1852	7	w
1852	6	w
1852	5	w
1852	7	w
1852	7	w
1852	7	w
1852	6	w
1852	6	w
1852	6	w
1852	6	w
1852	7	w
1852	7	w
1852	6	w
1852	7	w
1852	7	w
1852	11	w
1852	7	w
1852	6	s
1852	7	s
1852	5	s
1852	5	s
1852	7	s
1852	8	s
1852	6	s
1852	7	s
1852	7	s
1852	7	s
1852	6	s
1852	7	s
1852	6	s
1852	7	s
1852	5	s
1852	6	w
1852	10	w
1853	6	w
1853	8	w
1853	7	w
1853	6	s
1853	6	s
1853	9	s
1853	10	s
