year	delta	season
1820	25	w
1821	24	s
1836	11	s
1840	11	s
1840	12	s
1840	16	s
1840	12	s
1841	11	s
1841	10	s
1857	6	s
1858	13	s
1859	10	s
1859	3	s
1862	13	w
1869	18	s
1870	3	s
1870	1	s
1871	3	s
1871	2	s
1871	2	s
1871	2	s
1871	2	s
1871	2	s
1871	2	s
1874	3	s
1874	3	s
1874	2	s
1875	1	s
1876	1	s
1878	7	s
1879	2	s
1880	2	s
1884	1	s
1885	2	s
1886	10	s
1887	2	s
1887	2	s
