year	delta	season
1810	8	s
1810	13	s
1865	4	s
1869	18	s
1871	4	w
1871	3	w
1871	5	s
1875	2	s
1877	2	w
1877	2	w
1877	2	w
1877	4	w
1878	13	w
1880	1	s
1880	29	s
1881	2	s
1883	2	s
1883	3	s
1884	4	s
1885	1	s
1885	1	s
1885	2	s
1886	2	w
1886	2	s
1887	2	s
1887	2	s
1887	1	s
1887	4	s
