year	delta
1811	36
1811	30
1811	26
1811	30
1811	32
1811	39
1811	27
1811	28
1811	29
1811	33
1811	24
1811	26
1811	27
1811	25
1811	28
1811	25
1811	37
1811	26
1811	56
1811	25
1811	23
1811	26
1811	26
1811	26
1811	26
1811	26
1811	30
1811	25
1811	24
1811	28
1811	28
1811	36
1811	29
1811	26
1811	24
1811	27
1811	32
1811	28
1811	30
1811	31
1811	27
1811	28
1811	28
1811	26
1811	28
1811	31
1811	28
1811	35
1811	31
1811	28
1811	29
1811	32
1811	29
1811	29
1811	33
1811	25
1811	31
1811	30
1811	30
1811	29
1811	28
1811	24
1811	28
1811	28
1811	32
1811	26
1811	29
1811	28
1811	27
1811	36
1812	30
1812	30
1812	30
1812	30
1812	31
1812	42
1812	30
1812	29
1812	27
1812	30
1812	28
1812	31
1812	29
1812	35
1812	28
1812	44
1812	34
1812	28
1812	38
1812	28
1812	31
1812	32
1812	32
1812	32
1812	38
1812	30
1812	31
1812	27
1812	30
1812	30
1812	29
1812	30
1812	36
1812	27
1812	42
1812	46
1812	43
1812	46
1812	36
1812	54
1812	43
1812	43
1812	39
1812	40
1812	43
1812	39
1812	39
1812	43
1812	43
1812	46
1812	43
1812	43
1812	30
1812	45
1812	57
1812	39
1812	35
1812	31
1812	39
1812	36
1812	46
1812	39
1812	48
1812	42
1812	38
1812	38
1812	42
1812	46
1812	45
1812	43
1812	46
1812	55
1812	46
1812	56
1812	45
1813	47
1813	51
1813	35
1813	40
1813	37
1813	39
1813	29
1813	26
1813	17
1813	25
1813	25
1813	26
1813	33
1813	36
1813	29
1813	29
1813	32
1813	47
1813	28
1813	42
1813	29
1813	47
1813	32
1813	23
1813	36
1813	44
1813	29
1813	32
1814	37
1814	35
1814	29
1814	33
1814	28
1814	32
1814	29
1814	31
1814	24
1814	29
1814	29
1814	38
1814	36
1814	29
1814	31
1814	25
1814	29
1814	25
1814	26
1814	22
1814	22
1814	25
1814	22
1814	26
1814	22
1814	22
1814	22
1814	55
1814	23
1814	22
1814	26
1814	22
1814	22
1814	22
1814	26
1814	21
1814	22
1814	22
1814	22
1814	51
1814	25
1814	26
1814	21
1814	22
1814	22
1814	22
1814	26
1814	21
1814	25
1814	22
1814	22
1814	21
1814	22
1814	22
1815	27
1815	22
1815	25
1815	26
1815	25
1815	26
1815	27
1815	27
1815	28
1815	26
1815	27
1815	24
1815	26
1815	22
1815	21
1815	21
1815	19
1815	21
1815	22
1815	22
1815	22
1815	21
1815	22
1815	22
1815	22
1815	21
1815	22
1815	25
1815	26
1815	22
1815	82
1815	22
1815	23
1815	22
1815	19
1815	22
1815	21
1815	21
1815	21
1815	22
1815	21
1815	26
1815	22
1815	22
1815	20
1815	22
1815	22
1815	22
1815	19
1815	20
1815	22
1815	22
1815	22
1815	22
1815	22
1815	19
1815	23
1815	22
1815	22
1815	22
1815	22
1815	22
1815	22
1815	22
1815	22
1815	22
1815	21
1815	21
1815	22
1815	21
1815	26
1815	22
1815	22
1815	19
1815	22
1815	22
1815	22
1815	22
1815	22
1815	19
1815	22
1815	22
1815	24
1815	25
1815	22
1815	22
1815	28
1815	22
1815	29
1815	22
1815	22
1816	22
1816	26
1816	22
1816	22
1816	22
1816	22
1816	22
1816	26
1816	25
1816	22
1816	22
1816	29
1816	21
1816	22
1816	22
1816	22
1816	25
1816	22
1816	14
1816	22
1816	25
1816	26
1816	22
1816	26
1816	22
1816	26
1816	21
1816	22
1816	25
1816	22
1816	26
1816	22
1816	22
1816	22
1816	22
1816	22
1816	20
1816	22
1816	19
1816	22
1816	21
1816	22
1816	22
1816	26
1816	22
1816	21
1816	21
1816	22
1816	24
1816	24
1816	26
1816	22
1816	22
1816	26
1816	22
1816	22
1816	26
1816	22
1816	21
1816	22
1816	19
1816	21
1816	19
1816	22
1816	19
1816	22
1816	21
1816	22
1816	23
1816	22
1816	19
1816	22
1816	22
1816	22
1816	22
1816	24
1816	24
1816	19
1816	22
1816	22
1816	21
1816	22
1816	22
1816	22
1816	15
1816	21
1816	22
1816	22
1816	22
1816	21
1816	21
1816	22
1816	17
1816	22
1816	22
1816	26
1816	21
1817	25
1817	22
1817	22
1817	21
1817	25
1817	28
1817	22
1817	21
1817	26
1817	22
1817	21
1817	21
1817	21
1817	21
1817	22
1817	25
1817	21
1817	22
1817	22
1817	26
1817	25
1817	22
1817	22
1817	25
1817	26
1817	22
1817	23
1817	25
1817	25
1817	19
1817	25
1817	22
1817	22
1817	21
1817	22
1817	26
1817	22
1817	22
1817	22
1817	22
1817	22
1817	28
1817	22
1817	22
1817	19
1817	22
1817	22
1817	20
1817	22
1817	22
1817	22
1817	22
1817	21
1817	22
1817	19
1817	22
1817	22
1817	22
1817	22
1817	22
1817	22
1817	19
1817	19
1817	23
1817	25
1817	19
1817	22
1817	25
1817	22
1817	21
1817	22
1817	22
1817	22
1817	22
1817	22
1817	32
1817	21
1817	22
1817	22
1817	22
1817	25
1817	25
1817	22
1817	21
1817	22
1817	22
1817	20
1817	22
1817	22
1817	22
1817	22
1817	20
1817	22
1817	22
1817	21
1817	22
1817	23
1817	25
1817	22
1818	21
1818	22
1818	25
1818	21
1818	21
1818	21
1818	22
1818	22
1818	21
1818	24
1818	22
1818	21
1818	19
1818	22
1818	20
1818	19
1818	22
1818	22
1818	22
1818	25
1818	22
1818	15
1818	22
1818	22
1818	26
1818	25
1818	26
1818	22
1818	22
1818	22
1818	22
1818	22
1818	25
1818	22
1818	22
1818	22
1818	22
1818	22
1818	22
1818	22
1818	19
1818	22
1818	22
1818	22
1818	17
1818	22
1818	22
1818	26
1818	21
1818	22
1818	21
1818	22
1818	22
1818	22
1818	22
1818	22
1818	22
1818	25
1818	22
1818	22
1818	22
1818	22
1818	22
1818	22
1818	22
1818	22
1818	22
1818	22
1818	22
1818	24
1818	22
1818	20
1818	22
1818	24
1818	20
1818	21
1818	21
1818	22
1818	22
1818	22
1818	22
1818	26
1818	22
1818	19
1818	22
1819	22
1819	23
1819	25
1819	21
1819	22
1819	21
1819	22
1819	21
1819	24
1819	21
1819	19
1819	21
1819	21
1819	21
1819	22
1819	22
1819	22
1819	21
1819	22
1819	22
1819	22
1819	14
1819	19
1819	22
1819	22
1819	21
1819	22
1819	19
1819	22
1819	25
1819	26
1819	22
1819	29
1819	22
1819	22
1819	21
1819	22
1819	22
1819	21
1819	22
1819	22
1819	16
1819	22
1819	22
1819	21
1819	22
1819	21
1819	32
1819	22
1819	22
1819	22
1819	22
1819	22
1819	22
1819	23
1819	22
1819	22
1819	22
1819	25
1819	16
1819	22
1819	26
1819	22
1819	22
1819	19
1819	22
1819	20
1819	22
1819	19
1819	22
1819	19
1819	19
1819	22
1819	22
1819	19
1819	22
1819	22
1819	20
1819	19
1819	23
1819	19
1819	25
1819	25
1819	22
1819	22
1819	21
1819	21
1819	24
1819	22
1819	22
1819	21
1819	19
1820	21
1820	21
1820	25
1820	25
1820	25
1820	22
1820	22
1820	21
1820	22
1820	20
1820	22
1820	22
1820	22
1820	24
1820	23
1820	26
1820	22
1820	22
1820	21
1820	22
1820	22
1820	22
1820	22
1820	22
1820	22
1820	22
1820	19
1820	22
1820	22
1820	22
1820	22
1820	22
1820	22
1820	21
1820	22
1820	15
1820	22
1820	22
1820	22
1820	22
1820	22
1820	22
1820	22
1820	22
1820	22
1820	22
1820	22
1820	22
1820	22
1820	22
1820	22
1820	22
1820	22
1820	22
1820	22
1820	22
1820	19
1820	22
1820	22
1820	21
1820	25
1820	22
1820	25
1820	23
1820	22
1820	24
1820	24
1820	22
1820	21
1820	21
1820	25
1820	22
1820	22
1820	22
1820	21
1820	22
1820	25
1820	21
1820	22
1821	25
1821	25
1821	25
1821	15
1821	26
1821	21
1821	22
1821	22
1821	22
1821	19
1821	22
1821	22
1821	22
1821	22
1821	22
1821	21
1821	22
1821	22
1821	21
1821	30
1821	22
1821	22
1821	14
1821	22
1821	22
1821	22
1821	22
1821	22
1821	22
1821	22
1821	22
1821	22
1821	22
1821	22
1821	22
1821	18
1821	22
1821	22
1821	22
1821	22
1821	22
1821	21
1821	22
1821	22
1821	20
1821	22
1821	19
1821	22
1821	22
1821	22
1821	22
1821	21
1821	22
1821	22
1821	22
1821	19
1821	22
1821	22
1821	22
1821	22
1821	21
1821	19
1821	22
1821	19
1821	22
1821	22
1821	22
1821	22
1821	22
1821	19
1821	22
1821	22
1821	22
1821	22
1821	22
1821	18
1821	21
1821	19
1821	22
1822	22
1822	21
1822	22
1822	18
1822	25
1822	22
1822	22
1822	21
1822	18
1822	22
1822	22
1822	22
1822	18
1822	22
1822	22
1822	19
1822	22
1822	26
1822	19
1822	22
1822	22
1822	22
1822	22
1822	23
1822	22
1822	22
1822	24
1822	25
1822	22
1822	22
1822	21
1822	18
1822	21
1822	21
1822	17
1822	21
1822	21
1822	18
1822	21
1822	21
1822	20
1822	18
1822	17
1822	18
1822	17
1822	18
1822	17
1822	18
1822	21
1822	20
1822	21
1822	21
1822	14
1822	17
1822	18
1822	17
1822	18
1822	18
1822	21
1822	24
1822	24
1822	21
1822	24
1822	18
1822	20
1822	18
1822	21
1822	20
1822	17
1822	18
1822	13
1822	18
1822	20
1822	18
1822	17
1822	18
1822	20
1822	18
1822	20
1822	25
1823	28
1823	24
1823	21
1823	24
1823	24
1823	21
1823	24
1823	23
1823	21
1823	23
1823	21
1823	21
1823	21
1823	20
1823	27
1823	17
1823	17
1823	21
1823	21
1823	21
1823	21
1823	16
1823	21
1823	26
1823	21
1823	22
1823	21
1823	20
1823	17
1823	20
1823	21
1823	18
1823	17
1823	21
1823	18
1823	20
1823	20
1823	21
1823	21
1823	17
1823	18
1823	21
1823	18
1823	17
1823	18
1823	17
1823	18
1823	17
1823	18
1823	20
1823	18
1823	20
1823	18
1823	20
1823	17
1823	18
1823	18
1823	20
1823	17
1823	18
1823	20
1823	18
1823	17
1823	18
1823	20
1823	18
1823	21
1823	18
1823	17
1823	20
1823	16
1823	20
1823	17
1823	17
1823	19
1823	20
1823	18
1823	20
1823	21
1823	20
1823	20
1823	20
1823	17
1823	17
1823	17
1823	18
1823	18
1823	20
1823	21
1823	24
1823	20
1823	20
1823	19
1823	20
1824	20
1824	21
1824	21
1824	22
1824	18
1824	20
1824	21
1824	20
1824	20
1824	17
1824	20
1824	21
1824	50
1824	50
1824	19
1824	18
1824	17
1824	21
1824	20
1824	18
1824	20
1824	19
1824	20
1824	22
1824	13
1824	20
1824	20
1824	21
1824	19
1824	18
1824	17
1824	18
1824	19
1824	21
1824	19
1824	17
1824	20
1824	21
1824	17
1824	21
1824	20
1824	21
1824	19
1824	21
1824	22
1824	17
1824	20
1824	18
1824	21
1824	21
1824	21
1824	17
1824	21
1824	21
1824	16
1824	20
1824	21
1824	22
1824	18
1824	20
1824	20
1824	20
1824	23
1824	16
1824	19
1824	20
1824	21
1824	21
1824	21
1824	20
1824	20
1824	16
1824	18
1824	17
1824	20
1824	20
1824	21
1824	21
1824	21
1824	22
1824	21
1824	20
1824	21
1824	24
1825	26
1825	20
1825	21
1825	20
1825	21
1825	21
1825	20
1825	18
1825	26
1825	18
1825	21
1825	18
1825	21
1825	20
1825	21
1825	21
1825	21
1825	21
1825	25
1825	21
1825	20
1825	21
1825	21
1825	21
1825	18
1825	18
1825	21
1825	21
1825	16
1825	20
1825	24
1825	17
1825	20
1825	20
1825	21
1825	20
1825	20
1825	20
1825	18
1825	17
1825	20
1825	20
1825	23
1825	21
1825	20
1825	19
1825	20
1825	20
1825	20
1825	20
1825	20
1825	20
1825	17
1825	21
1825	28
1825	21
1825	18
1825	17
1825	19
1825	19
1825	21
1825	21
1825	17
1825	18
1825	20
1825	21
1825	20
1825	21
1825	21
1825	18
1825	20
1825	18
1825	17
1825	20
1825	21
1825	18
1825	21
1825	20
1825	19
1825	18
1825	20
1825	18
1825	20
1825	21
1826	21
1826	28
1826	21
1826	19
1826	21
1826	21
1826	21
1826	19
1826	21
1826	21
1826	18
1826	17
1826	21
1826	20
1826	21
1826	20
1826	17
1826	19
1826	20
1826	21
1826	20
1826	17
1826	21
1826	20
1826	18
1826	17
1826	21
1826	21
1826	21
1826	20
1826	20
1826	18
1826	19
1826	23
1826	21
1826	21
1826	20
1826	20
1826	20
1826	17
1826	20
1826	20
1826	17
1826	20
1826	21
1826	19
1826	17
1826	20
1826	18
1826	19
1826	17
1826	20
1826	21
1826	20
1826	21
1826	17
1826	19
1826	17
1826	19
1826	21
1826	17
1826	17
1826	17
1826	19
1826	21
1826	17
1826	19
1826	17
1826	21
1826	20
1826	20
1826	17
1826	20
1826	21
1826	21
1826	17
1826	21
1826	20
1827	18
1827	20
1827	22
1827	20
1827	24
1827	20
1827	20
1827	20
1827	21
1827	24
1827	21
1827	17
1827	38
1827	17
1827	17
1827	17
1827	20
1827	17
1827	20
1827	17
1827	27
1827	17
1827	20
1827	20
1827	17
1827	21
1827	17
1827	17
1827	17
1827	13
1827	18
1827	17
1827	20
1827	13
1827	17
1827	28
1827	29
1827	21
1827	21
1827	17
1827	11
1827	31
1827	20
1827	17
1827	31
1827	21
1827	20
1827	18
1827	21
1827	21
1827	16
1827	18
1827	17
