year	delta	season
1810	18	w
1812	34	s
1813	46	s
1814	30	w
1821	36	s
1821	13	w
1845	7	s
1845	11	s
1846	6	w
1846	7	w
1847	6	s
1849	6	s
1849	14	s
1858	9	s
1858	6	s
1858	7	w
1869	6	s
1876	6	w
1883	1	s
1883	3	w
1883	3	w
1885	5	s
