year	delta	season
1836	14	s
1866	7	s
1866	8	s
1866	70	w
1866	14	s
1866	7	s
1866	10	s
1866	10	s
1866	11	s
1866	7	s
1866	9	s
1866	9	s
1866	10	s
1866	9	s
1866	9	s
1866	7	s
1866	9	s
1866	10	s
1866	9	w
1866	7	w
1866	8	w
1867	8	w
1867	8	s
1867	8	s
1867	10	s
1867	8	s
1867	11	s
1867	8	s
1867	10	s
1867	9	s
1867	7	w
1867	10	w
1867	10	w
1867	9	w
1868	23	w
1868	8	s
1868	15	s
1868	9	s
1868	8	s
1868	11	s
1868	12	s
1868	10	s
1868	10	s
1868	10	s
1868	9	s
1868	9	w
1868	10	w
1868	11	w
1868	13	w
1869	7	s
1869	16	s
1869	13	s
1869	12	w
1869	11	w
1874	2	w
