year	delta	season
1851	5	w
1851	7	w
1854	5	w
1861	4	w
1861	5	w
1861	3	w
1864	3	w
1866	9	s
1866	8	s
1868	3	s
1868	14	s
1868	3	s
1868	2	s
1868	3	s
1868	12	w
1869	3	w
1869	2	s
1872	3	s
1875	2	w
1880	1	w
1884	2	w
