year	delta
1833	31
1833	34
1833	28
1833	38
1833	30
1833	31
1833	33
1833	32
1833	33
1833	32
1833	33
1833	30
1833	30
1833	31
1833	30
1833	41
1833	33
1833	36
1833	32
1833	34
1833	31
1833	32
1833	28
1833	32
1833	41
1833	35
1833	33
1833	38
1833	71
1833	30
1833	39
1834	34
1834	29
1834	35
1834	36
1834	32
1834	36
1834	59
1834	34
1834	29
1834	39
1834	29
1834	41
1834	48
1834	45
1834	68
1834	31
1834	37
1834	29
1834	34
1834	39
1834	29
1834	31
1834	31
1834	29
1834	32
1834	34
1834	32
1834	33
1834	29
1834	32
1834	30
1834	34
1834	32
1834	31
1834	29
1834	32
1834	42
1834	30
1834	31
1834	32
1834	29
1834	34
1834	32
1834	28
1834	36
1834	31
1834	35
1834	28
1834	30
1834	34
1834	36
1834	27
1835	43
1835	35
1835	40
1835	42
1835	40
1835	30
1835	33
1835	31
1835	28
1835	33
1835	33
1835	28
1835	33
1835	38
1835	32
1835	41
1835	48
1835	31
1835	35
1835	30
1835	32
1835	37
1835	31
1835	29
1835	32
1835	29
1835	28
1835	25
1835	27
1835	38
1835	25
1835	27
1835	32
1835	31
1835	40
1835	25
1835	37
1835	28
1835	31
1835	31
1835	31
1835	31
1835	35
1835	31
1835	33
1836	40
1836	31
1836	35
1836	42
1836	42
1836	35
1836	35
1836	39
1836	29
1836	35
1836	45
1836	31
1836	47
1836	35
1836	37
1836	39
1836	44
1836	32
1836	28
1836	35
1836	31
1836	24
1836	31
1836	33
1836	28
1836	33
1836	30
1836	33
1836	67
1836	30
1836	29
1836	32
1836	28
1836	33
1836	28
1836	29
1836	28
1836	28
1836	31
1836	33
1836	38
1836	33
1836	31
1836	33
1836	28
1836	32
1836	31
1836	28
1836	35
1836	27
1836	29
1836	31
1836	33
1836	35
1836	28
1836	35
1836	35
1837	33
1837	31
1837	37
1837	39
1837	31
1837	45
1837	40
1837	34
1837	33
1837	40
1837	28
1837	30
1837	35
1837	37
1837	110
1837	35
1837	32
1837	34
1837	28
1837	31
1837	25
1837	27
1837	29
1837	39
1837	40
1837	28
1837	41
1837	38
1837	28
1837	33
1837	36
1837	28
1837	28
1837	26
1837	28
1837	25
1837	26
1837	35
1837	24
1837	27
1837	31
1837	36
1837	59
1837	29
1837	31
1837	27
1837	33
1837	28
1837	26
1837	28
1837	31
1837	27
1837	31
1837	26
1837	28
1837	28
1837	35
1837	63
1837	32
1837	37
1837	28
1837	27
1837	37
1837	29
1837	34
1837	39
1837	35
1838	33
1838	33
1838	35
1838	33
1838	43
1838	36
1838	3
1838	35
1838	38
1838	36
1838	32
1838	33
1838	38
1838	40
1838	43
1838	33
1838	31
1838	42
1838	32
1838	39
1838	30
1838	31
1838	33
1838	33
1838	26
1838	31
1838	26
1838	31
1838	32
1838	31
1838	28
1838	31
1838	28
1838	28
1838	37
1838	28
1838	28
1838	29
1838	30
1838	33
1838	31
1838	32
1838	27
1838	28
1838	31
1838	27
1838	34
1838	32
1838	28
1838	31
1838	26
1838	28
1838	30
1838	32
1838	26
1838	34
1838	39
1838	31
1838	34
1838	31
1838	35
1839	33
1839	32
1839	34
1839	33
1839	35
1839	31
1839	33
1839	34
1839	37
1839	38
1839	35
1839	31
1839	31
1839	35
1839	38
1839	25
1839	30
1839	33
1839	31
1839	31
1839	33
1839	33
1839	32
1839	26
1839	29
1839	33
1839	29
1839	34
1839	30
1839	27
1839	29
1839	24
1839	31
1839	32
1839	34
1839	29
1839	24
1839	27
1839	23
1839	30
1839	27
1839	31
1839	18
1839	22
1839	24
1839	29
1839	29
1839	24
1839	27
1839	29
1839	24
1839	27
1839	23
1839	29
1839	24
1839	24
1839	29
1839	24
1839	24
1839	27
1839	30
1839	30
1839	24
1839	26
1839	27
1839	29
1839	27
1839	30
1839	28
1839	24
1839	33
1839	29
1839	24
1839	34
1839	25
1839	24
1839	24
1839	31
1839	27
1839	27
1839	32
1839	28
1839	24
1839	27
1839	30
1839	27
1839	29
1839	24
1839	29
1839	21
1840	27
1840	29
1840	25
1840	31
1840	24
1840	29
1840	24
1840	34
1840	29
1840	29
1840	28
1840	31
1840	27
1840	29
1840	27
1840	31
1840	26
1840	27
1840	29
1840	31
1840	34
1840	24
1840	32
1840	29
1840	26
1840	32
1840	24
1840	30
1840	24
1840	26
1840	24
1840	29
1840	25
1840	29
1840	23
1840	31
1840	24
1840	27
1840	36
1840	24
1840	29
1840	23
1840	27
1840	26
1840	26
1840	27
1840	33
1840	27
1840	24
1840	27
1840	30
1840	34
1840	28
1840	24
1840	27
1840	28
1840	24
1840	24
1840	36
1840	24
1840	28
1840	24
1840	27
1840	29
1840	24
1840	27
1840	29
1840	25
1840	28
1840	27
1840	24
1840	27
1840	26
1840	30
1840	24
1840	24
1840	27
1840	31
1840	24
1840	26
1840	24
1840	24
1840	23
1840	30
1840	26
1840	28
1840	24
1840	34
1840	29
1840	24
1840	27
1840	29
1840	22
1840	23
1840	29
1840	24
1840	27
1840	30
1840	24
1840	34
1840	30
1840	24
1840	36
1840	24
1840	37
1840	38
1840	27
1840	29
1840	24
1840	28
1840	30
1840	24
1840	30
1840	29
1840	32
1840	27
1840	29
1840	29
1840	29
1840	31
1840	38
1840	37
1841	29
1841	24
1841	34
1841	27
1841	35
1841	28
1841	27
1841	37
1841	37
1841	31
1841	32
1841	31
1841	22
1841	29
1841	28
1841	31
1841	27
1841	28
1841	24
1841	26
1841	31
1841	30
1841	29
1841	27
1841	24
1841	27
1841	24
1841	28
1841	31
1841	31
1841	25
1841	28
1841	24
1841	27
1841	24
1841	27
1841	24
1841	27
1841	24
1841	20
1841	29
1841	24
1841	24
1841	24
1841	27
1841	24
1841	27
1841	28
1841	32
1841	27
1841	24
1841	24
1841	28
1841	29
1841	24
1841	27
1841	24
1841	25
1841	24
1841	27
1841	22
1841	24
1841	26
1841	27
1841	29
1841	24
1841	27
1841	27
1841	24
1841	27
1841	22
1841	24
1841	27
1841	24
1841	36
1841	30
1841	28
1841	29
1841	34
1841	27
1841	31
1841	27
1842	31
1842	27
1842	27
1842	22
1842	29
1842	27
1842	29
1842	31
1842	27
1842	27
1842	29
1842	31
1842	27
1842	29
1842	31
1842	27
1842	29
1842	24
1842	34
1842	29
1842	31
1842	27
1842	29
1842	24
1842	27
1842	29
1842	24
1842	27
1842	27
1842	24
1842	29
1842	31
1842	24
1842	31
1842	28
1842	24
1842	29
1842	24
1842	24
1842	27
1842	22
1842	27
1842	24
1842	27
1842	22
1842	24
1842	27
1842	24
1842	24
1842	29
1842	24
1842	22
1842	24
1842	25
1842	27
1842	27
1842	22
1842	24
1842	29
1842	24
1842	23
1842	25
1842	29
1842	27
1842	24
1842	22
1842	24
1842	27
1842	27
1842	26
1842	29
1842	29
1842	24
1842	29
1842	24
1842	27
1842	27
1843	24
1843	24
1843	27
1843	29
1843	27
1843	27
1843	27
1843	28
1843	31
1843	29
1843	29
1843	24
1843	27
1843	28
1843	28
1843	25
1843	27
1843	24
1843	27
1843	29
1843	31
1843	27
1843	29
1843	24
1843	27
1843	24
1843	25
1843	25
1843	22
1843	23
1843	24
1843	24
1843	19
1843	29
1843	19
1843	27
1843	24
1843	24
1843	24
1843	27
1843	24
1843	24
1843	24
1843	24
1843	24
1843	27
1843	24
1843	27
1843	24
1843	29
1843	24
1843	24
1843	27
1843	29
1843	24
1843	27
1843	24
1843	27
1843	24
1843	41
1843	24
1843	27
1843	24
1843	24
1843	26
1843	28
1843	24
1843	25
1843	28
1843	24
1843	26
1843	27
1843	28
1843	24
1843	28
1843	30
1843	26
1843	28
1843	26
1844	26
1844	27
1844	30
1844	29
1844	27
1844	31
1844	32
1844	29
1844	30
1844	29
1844	27
1844	28
1844	29
1844	25
1844	30
1844	26
1844	30
1844	29
1844	26
1844	29
1844	31
1844	36
1844	57
1844	27
1844	28
1844	26
1844	24
1844	26
1844	24
1844	16
1844	15
1844	30
1844	26
1844	21
1844	26
1844	22
1844	24
1844	24
1844	26
1844	21
1844	21
1844	28
1844	21
1844	22
1844	21
1844	22
1844	25
1844	21
1844	22
1844	21
1844	21
1844	22
1844	23
1844	24
1844	22
1844	24
1844	24
1844	26
1844	24
1844	22
1844	22
1844	24
1844	23
1844	26
1844	24
1844	27
1844	26
1844	27
1844	26
1844	26
1844	23
1844	24
1844	26
1844	33
1845	30
1845	27
1845	28
1845	34
1845	27
1845	22
1845	34
1845	24
1845	31
1845	24
1845	46
1845	22
1845	21
1845	32
1845	24
1845	23
1845	22
1845	21
1845	21
1845	22
1845	22
1845	21
1845	24
1845	23
1845	23
1845	24
1845	28
1845	26
1845	21
1845	24
1845	25
1845	28
1845	26
1846	29
1846	30
1846	24
1846	21
1846	28
1846	28
1846	24
1846	27
1846	18
1846	23
1846	19
1846	19
1846	19
1846	22
1846	23
1846	20
1846	20
1846	26
1846	24
1846	23
1846	20
1846	24
1846	19
1846	23
1846	24
1846	22
1846	26
1846	23
1846	20
1846	19
1846	19
1846	24
1846	24
1846	23
1846	29
1846	23
1846	27
1847	19
1847	22
1847	25
1847	28
1847	26
1847	21
1847	21
1847	23
1847	23
1847	23
1847	22
1847	24
1847	22
1847	22
1847	24
1847	19
1847	23
1847	22
1847	17
1847	21
1847	23
1847	19
1847	22
1847	24
1847	19
1847	19
1847	17
1847	24
1847	26
1847	19
1847	26
1848	26
1848	30
1848	26
1848	28
1848	34
1848	24
1848	24
1848	28
1848	20
1848	21
1848	17
1848	21
1848	21
1848	27
1848	28
1848	23
1848	23
1849	23
1849	31
1849	23
1849	22
1849	23
1849	22
1849	20
1849	22
1849	18
1849	23
1849	24
1849	20
1849	21
1849	16
1849	20
1849	20
1849	19
1849	19
1849	18
1849	24
1849	20
1849	22
1849	22
1849	19
1849	18
1849	22
1849	22
1849	22
1850	28
1850	31
1850	22
1850	24
1850	23
1850	23
1850	23
1850	26
1850	24
1850	24
1850	23
1850	12
1850	25
1850	21
1850	23
1850	23
1850	26
1850	24
1850	14
1850	22
1850	18
1850	19
1850	29
1850	21
1850	17
1850	21
1850	18
1850	20
1850	17
1850	17
1850	18
1850	20
1850	19
1850	19
1850	24
1850	16
1850	20
1850	19
1850	21
1850	22
1850	20
1850	19
1850	19
1850	17
