year	delta	season
1812	55	w
1812	60	w
1819	49	w
1827	49	w
1828	37	w
1828	55	s
1828	33	s
1828	24	s
1828	25	s
1828	53	s
1828	27	s
1828	27	s
1828	25	w
1828	28	w
1828	25	w
1828	24	w
1828	25	w
1829	34	w
1829	33	w
1829	37	w
1829	32	w
1829	29	w
1829	33	w
1829	23	w
1829	44	w
1829	33	w
1829	24	s
1829	30	s
1829	30	s
1829	33	s
1829	30	s
1829	30	s
1829	30	s
1829	33	w
1830	33	w
1830	40	w
1830	112	w
1830	52	w
1830	66	s
1830	41	s
1830	46	w
1831	40	w
1832	55	s
1832	39	s
1833	45	s
1833	41	s
1835	41	w
1839	30	s
1839	28	s
1841	39	w
1843	40	w
1843	20	s
1845	53	s
1845	21	s
1845	47	s
1846	30	w
1846	26	s
1846	30	s
1846	23	s
1846	25	s
1846	29	w
1847	31	w
1847	25	w
1847	48	s
1848	41	s
1848	41	s
1849	39	w
1849	20	w
1850	29	w
1850	27	s
1850	23	s
1850	32	s
1850	36	w
1851	32	w
1851	48	w
1851	31	s
1851	26	w
1852	51	w
1856	30	w
1856	25	w
1857	36	w
1857	26	s
1857	19	s
1857	26	w
1858	41	s
1858	19	s
1858	35	s
1859	30	s
1859	14	w
1860	23	s
1861	24	w
1862	9	s
1863	21	s
1867	24	s
1867	4	s
1868	7	w
1868	2	w
1870	3	s
1870	4	s
1870	4	s
1870	2	w
1871	3	w
1871	2	s
1871	3	s
1871	2	s
1871	4	s
1871	2	s
1871	2	w
1871	3	w
1871	7	w
1871	6	w
1871	3	w
1872	6	w
1876	2	s
1876	2	w
1876	2	w
1877	4	s
1877	3	s
1877	3	s
1877	3	s
1877	3	s
1877	2	s
1877	4	s
1877	1	s
1877	4	s
1877	2	s
1877	2	w
1877	2	w
1877	3	w
1877	3	w
1877	3	w
1877	3	w
1877	2	w
1877	4	w
1878	1	w
1878	3	w
1878	2	w
1878	7	w
1878	4	w
1878	2	w
1878	3	w
1878	3	s
1878	3	s
1878	3	s
1878	3	s
1878	3	s
1878	4	s
1878	5	s
1878	3	s
1878	4	s
1878	3	s
1878	11	s
1878	4	w
1879	18	s
1879	1	w
1879	19	w
1880	1	w
1880	3	w
1880	2	w
1880	5	s
1880	4	s
1881	3	w
1881	3	s
1881	2	s
1881	2	s
1881	1	s
1881	1	s
1881	2	w
1883	2	w
1883	3	s
1883	1	w
1884	1	w
1884	1	s
1884	2	s
1884	3	s
1884	3	s
1884	2	w
1885	2	s
1885	3	s
1885	1	s
1885	3	w
1886	2	w
1886	3	s
1886	2	s
1886	2	s
1886	2	w
1887	2	w
1887	3	w
1887	2	w
1887	2	w
1887	2	s
1887	3	s
1887	1	w
1887	2	w
1888	3	w
1888	3	w
1888	2	s
1888	1	w
1888	1	w
