year	delta	season
1802	23	s
1802	27	s
1802	24	s
1803	24	w
1803	25	w
1803	21	w
1803	27	w
1804	23	w
1804	25	w
1804	23	s
1804	22	w
1804	23	w
1805	23	s
1805	25	s
1805	24	s
1806	27	w
1806	27	s
1806	23	s
1808	28	s
1809	25	s
1809	28	s
1809	22	s
1809	24	s
1809	25	s
1810	25	w
1810	25	w
1811	24	s
1811	24	w
1813	24	w
1815	23	s
1815	24	w
1816	25	s
1817	58	w
1817	23	w
1818	24	w
1819	27	w
1824	20	w
1827	20	s
1830	14	w
1831	16	w
1831	16	s
1831	20	s
1831	16	w
1831	14	w
1831	14	w
1831	15	w
1831	15	w
1831	15	w
1831	19	w
1831	15	w
1832	17	w
1832	18	w
1833	12	s
1833	13	s
1833	15	s
1834	14	w
1834	16	w
1836	13	w
1836	11	w
1836	12	w
1836	13	w
1836	14	w
1837	13	w
1837	11	w
1837	14	w
1837	14	w
1837	14	s
1837	13	s
1837	14	s
1840	17	w
1841	12	s
1841	11	s
1841	12	s
1842	11	s
1842	10	s
1842	10	s
1842	9	s
1843	11	w
1844	17	w
1844	12	w
1845	12	w
1846	14	s
1846	16	s
1847	13	s
1847	12	s
1848	9	w
1848	7	w
1848	9	w
1848	11	w
1848	15	w
1848	12	w
1848	11	s
1848	10	s
1848	10	s
1848	10	s
1848	10	s
1848	8	s
1848	11	s
1848	10	s
1848	14	s
1848	9	s
1848	11	s
1848	10	s
1848	10	s
1848	10	s
1848	8	s
1848	11	s
1848	12	w
1848	10	w
1848	8	w
1848	7	w
1848	9	w
1849	10	w
1849	11	s
1849	13	s
1849	10	s
1849	8	s
1849	11	s
1849	10	s
1849	10	s
1849	8	s
1849	9	s
1849	9	s
1849	7	s
1849	8	s
1849	10	s
1849	9	s
1849	10	s
1849	12	s
1849	11	w
1849	11	w
1850	12	w
1850	10	w
1850	11	s
1850	8	s
1850	10	s
1850	9	w
1850	12	w
1850	14	w
1851	9	w
1851	10	w
1851	10	s
1852	11	w
1852	8	w
1852	8	s
1852	7	s
1852	9	s
1852	9	s
1852	8	s
1852	8	s
1852	7	s
1852	10	s
1852	10	w
1852	9	w
1852	10	w
1853	10	w
1853	9	s
1853	4	w
1854	11	w
1854	7	w
1854	8	w
1854	9	w
1854	11	w
1854	8	w
1854	7	w
1854	10	w
1854	7	s
1854	7	s
1854	6	s
1854	8	s
1854	7	w
1855	9	w
1855	7	s
1855	9	s
1855	6	s
1855	6	s
1855	7	s
1855	7	s
1855	7	s
1855	9	s
1855	13	s
1855	12	w
1855	9	w
1856	7	w
1856	10	w
1856	8	s
1856	8	s
1856	12	s
1856	6	s
1856	8	s
1857	7	s
1857	8	s
1858	10	s
1858	9	w
1858	9	w
1860	14	s
1866	2	s
1870	8	s
1871	2	w
1871	9	w
1871	3	s
1871	2	s
1871	8	s
1871	5	s
1871	3	s
1871	8	s
1871	2	s
1871	3	s
1871	3	s
1871	7	s
1871	3	s
1871	2	s
1871	2	s
1871	3	s
1871	6	s
1871	6	s
1871	2	s
1871	2	s
1871	3	s
1871	2	s
1871	2	s
1871	5	s
1871	2	s
1871	5	s
1871	3	s
1871	7	s
1871	5	s
1871	6	s
1871	2	w
1871	14	w
1871	12	w
1871	8	w
1871	8	w
1872	9	w
1872	6	w
1872	4	w
1872	7	w
1872	2	w
1872	6	w
1872	2	w
1872	10	w
1872	6	w
1872	2	s
1872	3	s
1872	6	s
1872	6	s
1872	2	s
1872	5	s
1872	5	s
1872	8	s
1872	3	s
1872	2	s
1872	7	s
1872	7	s
1872	8	s
1872	6	s
1872	2	s
1872	6	s
1872	2	s
1872	2	w
1872	3	w
1873	8	w
1873	2	w
1873	5	w
1873	6	s
1873	7	s
1873	2	s
1873	5	s
1873	6	s
1873	6	s
1873	3	s
1873	3	s
1873	2	s
1873	6	s
1873	5	s
1873	6	s
1873	7	s
1873	6	s
1873	3	w
1873	3	w
1873	3	w
1873	3	w
1874	2	w
1874	6	w
1874	3	w
1874	3	w
1874	4	w
1874	5	w
1874	2	w
1874	3	s
1874	3	s
1874	5	s
1874	4	s
1874	7	s
1874	2	s
1874	2	s
1874	2	s
1875	7	w
1875	3	w
1875	4	s
1875	6	s
1875	3	w
1876	2	s
1876	7	s
1876	4	s
1876	7	s
1876	5	s
1876	6	w
1876	5	w
1877	3	w
1879	1	s
1879	3	s
1879	2	w
1880	3	s
1880	3	s
1880	2	w
1881	1	w
1881	3	s
1881	6	w
1881	3	w
1883	2	s
1883	3	w
1884	2	s
1884	2	s
1884	4	s
1885	3	s
1885	3	w
1886	4	s
1886	4	s
1886	1	s
1886	1	s
1886	4	s
1886	1	s
1886	2	w
1887	1	w
1887	1	w
1887	1	w
1887	3	w
1887	3	s
1887	1	s
1887	4	s
1887	5	s
1888	1	w
1888	2	w
1888	1	s
