year	delta	season
1809	34	w
1810	27	s
1810	25	s
1810	20	s
1811	30	s
1811	26	s
1812	23	w
1812	31	w
1813	32	s
1839	15	s
1851	51	w
1857	17	s
1859	21	s
1860	41	s
1865	17	s
1870	2	w
1874	23	s
1881	3	s
1884	2	s
1885	2	s
1885	1	s
1885	2	s
1886	2	s
1887	2	s
1887	3	s
1887	9	s
1887	2	s
