year	delta	season
1811	37	s
1841	5	w
1851	47	w
1855	4	w
1855	7	w
1855	23	s
1855	21	s
1855	8	s
1856	28	s
1856	38	s
1859	55	w
1870	3	s
1870	4	w
1871	4	w
1871	2	s
1871	2	w
1872	3	w
1877	9	w
1881	2	s
1884	1	s
1888	4	s
1888	2	s
