year	delta
1846	8
1846	9
1846	8
1846	9
1846	9
1846	9
1846	8
1846	10
1846	8
1846	7
1846	9
1847	30
1847	8
1847	8
1847	19
1847	14
1847	8
1847	8
1847	7
1847	8
1847	7
1847	7
1847	8
1847	9
1848	7
1849	6
1849	6
1849	7
1849	6
1849	6
1849	6
1849	6
1849	6
1849	6
1849	8
1849	6
1849	24
1849	7
1849	6
1849	8
1849	7
1849	6
1849	6
1849	9
1849	6
1849	6
1849	6
1849	9
1849	6
1849	23
1849	6
1849	8
1849	6
1849	6
1849	6
1849	6
1849	6
1849	7
1849	6
1849	6
1849	6
1849	6
1849	7
1849	6
1849	6
1849	6
1849	6
1850	10
1850	7
1850	7
1850	7
1850	6
1850	7
1850	6
1850	8
1850	8
1850	26
1850	6
1851	7
1851	8
1851	9
1851	18
1851	26
1853	27
1853	20
1853	232
1853	251
1853	31
1853	272
1856	30
1856	14
1856	15
1856	15
1856	14
1856	31
1856	15
1856	32
1856	59
1856	31
1857	22
1857	15
1857	61
1857	35
1858	136
1858	49
1859	29
1859	8
1859	9
1859	44
1859	25
1859	88
1859	9
1859	31
1859	7
1859	7
1860	33
1860	37
1860	27
1860	15
1860	17
1860	16
1860	49
1861	27
1861	13
1861	17
1861	14
1861	18
1861	16
1861	15
1861	21
1861	22
1861	12
1861	11
1861	14
1861	15
1861	12
1861	23
1861	11
1861	21
1861	25
1861	14
1861	23
1861	25
1861	32
1861	13
1861	28
1861	16
1861	18
1861	15
1861	14
1861	25
1861	24
1861	28
1861	17
1861	24
1861	24
1861	17
1861	25
1861	11
1861	22
1861	23
1861	20
1861	13
1861	11
1861	25
1861	26
1861	9
1861	10
1861	14
1861	22
1861	27
1861	24
1861	23
1861	9
1861	14
1861	14
1861	26
1861	26
1861	24
1861	29
1861	19
1861	19
1861	25
1861	22
1861	23
1861	25
1861	12
1861	23
1861	27
1861	25
1861	22
1861	11
1861	29
1861	12
1861	22
1861	22
1861	24
1861	15
1861	22
1861	27
1861	22
1861	22
1861	13
1861	14
1861	22
1861	18
1861	13
1861	13
1861	15
1861	14
1861	13
1861	12
1861	10
1861	9
1861	10
1861	20
1861	23
1861	10
1861	13
1861	12
1861	11
1861	9
1861	14
1861	11
1861	12
1861	13
1861	11
1862	22
1862	25
1862	14
1862	22
1862	24
1862	25
1862	21
1862	21
1862	21
1862	13
1862	20
1862	25
1862	21
1862	14
1862	8
1862	9
1862	21
1862	11
1862	10
1862	9
1862	3
1862	21
1862	10
1862	15
1862	4
1862	19
1862	7
1862	20
1862	9
1862	11
1862	8
1862	8
1862	7
1862	7
1862	10
1862	24
1862	18
1862	10
1862	16
1862	10
1862	16
1862	25
1862	4
1862	3
1862	6
1862	27
1862	16
1862	10
1862	4
1862	17
1862	3
1862	9
1862	23
1862	8
1862	17
1862	25
1862	7
1862	17
1862	9
1862	9
1862	8
1862	15
1862	9
1862	19
1862	15
1862	8
1862	6
1862	22
1862	19
1862	18
1862	9
1862	10
1862	7
1862	9
1862	8
1862	8
1862	20
1862	15
1862	7
1862	56
1862	15
1862	10
1862	19
1862	10
1862	17
1862	5
1862	17
1862	7
1862	4
1862	6
1862	6
1862	5
1862	16
1862	4
1862	12
1862	3
1862	4
1862	20
1863	23
1863	17
1863	16
1863	18
1863	17
1863	5
1863	20
1863	7
1863	8
1863	7
1863	16
1863	15
1863	6
1863	18
1863	18
1863	17
1863	4
1863	4
1863	18
1863	16
1863	6
1863	4
1863	17
1863	5
1863	17
1863	16
1863	15
1863	17
1863	3
1863	16
1863	16
1863	4
1863	4
1863	8
1863	4
1863	6
1863	17
1863	17
1863	6
1863	16
1863	16
1863	15
1863	8
1863	5
1863	5
1863	17
1863	18
1863	16
1863	3
1863	18
1863	9
1863	4
1863	17
1863	17
1863	17
1863	16
1863	17
1863	17
1863	18
1863	6
1863	16
1863	17
1863	17
1863	17
1863	16
1863	6
1863	16
1863	5
1863	3
1863	17
1863	16
1863	13
1863	17
1863	23
1863	21
1863	17
1863	20
1863	17
1863	7
1863	17
1863	18
1863	3
1863	18
1863	15
1863	16
1863	23
1863	17
1863	16
1863	8
1863	7
1863	17
1863	5
1863	16
1863	18
1863	5
1863	4
1863	7
1863	6
1863	6
1863	16
1863	16
1863	4
1863	16
1863	15
1863	18
1863	8
1863	7
1863	7
1863	5
1863	4
1863	16
1863	6
1863	17
1863	5
1863	5
1863	5
1863	8
1863	6
1863	7
1863	3
1863	7
1863	5
1863	6
1863	7
1863	9
1863	4
1863	16
1863	17
1863	6
1863	15
1863	5
1863	3
