year	delta	season
1808	27	w
1809	41	w
1809	66	w
1809	42	s
1809	27	s
1810	44	w
1810	33	w
1810	41	w
1810	50	w
1810	27	w
1810	30	s
1810	41	s
1810	27	s
1810	30	s
1831	3	s
1838	46	w
1863	18	w
1863	18	s
1864	7	s
1878	5	s
1886	7	w
1888	3	s
