year	delta	season
1806	38	w
1806	31	w
1807	22	w
1807	15	s
1813	10	w
1813	11	s
1843	11	s
1843	10	w
1848	10	s
1849	8	s
1849	8	s
1849	9	s
1849	12	s
1854	8	s
1854	6	s
1854	9	s
1864	8	s
1867	8	s
1869	12	s
1869	12	w
1874	1	w
1880	3	s
1884	7	s
