year	delta	season
1806	21	s
1818	21	s
1836	12	w
1844	11	s
1848	12	s
1850	21	w
1851	8	w
1852	12	s
1852	8	s
1857	7	w
1858	7	s
1858	9	w
1858	6	w
1859	5	w
1859	17	w
1860	8	w
1868	9	s
1872	2	s
1877	2	w
1878	2	s
