year	delta
1844	15
1844	17
1844	14
1844	18
1844	18
1844	13
1844	13
1844	15
1844	13
1844	12
1844	15
1844	19
1844	11
1844	12
1844	13
1844	13
1844	14
1844	15
1844	17
1844	13
1844	12
1844	12
1844	12
1844	12
1844	13
1844	11
1844	21
1844	13
1844	17
1844	11
1844	15
1844	14
1844	13
1844	12
1844	14
1844	11
1844	10
1844	15
1844	11
1844	18
1844	16
1844	17
1844	15
1844	15
1844	14
1844	13
1844	17
1844	15
1844	13
1844	15
1844	16
1844	15
1844	16
1844	15
1845	19
1845	15
1845	13
1845	25
1845	15
1845	15
1845	14
1845	15
1845	18
1845	20
1845	18
1845	16
1845	11
1845	9
1845	13
1845	21
1845	13
1845	12
1845	15
1845	13
1845	15
1845	12
1845	16
1845	13
1845	13
1845	12
1845	12
1845	13
1845	15
1845	14
1845	18
1846	19
1846	28
1846	24
1846	20
1846	15
1846	16
1846	15
1846	18
1846	12
1846	13
1846	15
1846	13
1847	11
1847	11
1847	15
1847	13
1847	12
1847	12
1847	21
1847	14
1847	12
1847	15
1847	15
1847	14
1847	16
1847	16
1847	3
1848	15
1848	16
1848	11
1848	9
1848	11
1848	11
1848	12
1848	11
1848	12
1848	12
1848	10
1848	11
1848	15
1848	11
1848	10
1848	11
1848	10
1848	10
1848	11
1848	11
1848	13
1848	12
1848	11
1848	16
1849	17
1849	14
1849	13
1849	8
1849	12
1850	21
1850	18
1850	14
1850	22
1850	15
1850	12
1850	11
1850	10
1850	11
1850	10
1850	12
1850	10
1850	11
1850	12
1850	13
1850	11
1850	13
1850	13
1850	11
1850	14
1851	12
1851	13
1851	21
1851	15
1851	11
1851	13
1851	10
1851	11
1851	13
1851	16
1851	23
1851	10
1851	11
1851	9
1852	4
1852	14
1852	10
1852	14
1852	12
1852	12
1852	13
1852	12
1852	13
1852	13
1852	14
1852	12
1852	13
1852	14
1852	13
1853	12
1853	13
1853	12
1853	10
1853	14
1853	11
1853	10
1853	5
1853	10
1853	11
1853	11
1853	9
1853	10
1853	5
1853	12
1853	9
1853	8
1853	10
1853	9
1853	8
1853	20
1853	10
1853	11
1853	9
1853	10
1853	9
1853	11
1853	9
1853	12
1853	9
1853	13
1853	13
1853	11
1853	13
1854	12
1854	12
1854	11
1854	12
1854	8
1854	10
1854	9
1854	12
1854	13
1854	11
1854	11
1854	11
1854	10
1854	13
1854	11
1854	11
1854	12
1854	11
1854	10
1854	13
1854	9
1854	13
1854	9
1854	9
1854	8
1854	9
1854	8
1854	9
1854	9
1854	11
1854	8
1854	8
1854	9
1854	10
1854	9
1854	11
1854	10
1854	14
1854	9
1854	10
1854	8
1854	9
1854	8
1854	13
1854	17
1854	9
1854	9
1854	9
1854	8
1854	8
1854	8
1854	15
1854	9
1854	11
1854	6
1854	10
1854	8
1854	8
1854	16
1854	8
1854	9
1854	10
1854	7
1854	6
1854	4
1854	9
1854	10
1854	5
1854	12
1854	6
1854	8
1854	8
1854	9
1854	8
1854	10
1854	9
1854	1
1854	8
1854	8
1854	14
1854	9
1854	11
1854	13
1854	11
1855	6
1855	9
1855	15
1855	15
1855	13
1855	14
1855	9
1855	5
1855	4
1855	11
1855	10
1855	8
1855	5
1855	4
1855	9
1855	4
1855	4
1855	41
1855	9
1855	9
1855	11
1855	4
1855	8
1855	4
1855	10
1855	12
1855	4
1855	9
1855	11
1855	10
1855	11
1855	10
1855	12
1855	11
1855	6
1855	13
1855	12
1855	10
1855	9
1855	9
1855	12
1855	9
1855	9
1855	13
1855	11
1855	4
1855	6
1855	13
1855	13
1855	15
1856	11
1856	10
1856	10
1856	19
1856	5
1856	5
1856	7
1856	12
1856	10
1856	8
1856	9
1856	12
1856	9
1856	11
1856	11
1856	8
1856	8
1856	9
1856	8
1856	8
1856	10
1856	10
1856	9
1856	9
1856	8
1856	7
1856	8
1856	16
1856	13
1856	13
1856	15
1857	11
1857	17
1857	14
1857	13
1857	12
1857	11
1857	10
1857	10
1857	14
1857	10
1857	10
1857	11
1857	16
1857	10
1857	9
1857	10
1857	11
1857	9
1857	10
1857	8
1857	9
1857	9
1857	7
1857	8
1857	8
1857	11
1857	8
1857	9
1857	8
1857	8
1857	13
1857	5
1857	6
1857	11
1857	10
1857	17
1857	6
1857	9
1857	8
1857	12
1857	9
1857	12
1857	5
1857	10
1857	11
1857	8
1857	14
1857	10
1857	13
1857	9
1857	9
1857	10
1857	8
1857	13
1857	5
1857	8
1857	9
1857	9
1857	10
1857	8
1857	5
1857	9
1857	7
1857	10
1857	12
1857	9
1857	10
1857	9
1857	9
1857	9
1857	10
1857	6
1857	5
1857	8
1857	8
1857	4
1857	9
1857	14
1857	10
1857	7
1857	8
1857	11
1857	5
1857	8
1857	8
1857	10
1857	7
1857	5
1857	11
1857	10
1857	12
1857	9
1857	6
1857	10
1857	9
1857	13
1857	7
1857	5
